station_name,station_id,station_operator,prov,lat,lon,elev,climate_id,WMO_id,TC_id,date,year,month,day,qual,cool_deg_days,cool_deg_days_flag,dir_max_gust,dir_max_gust_flag,heat_deg_days,heat_deg_days_flag,max_temp,max_temp_flag,mean_temp,mean_temp_flag,min_temp,min_temp_flag,snow_grnd,snow_grnd_flag,spd_max_gust,spd_max_gust_flag,total_precip,total_precip_flag,total_rain,total_rain_flag,total_snow,total_snow_flag,cluster,cluster_station,target_climate_id
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-05-26,1975,05,26,,1.8,,,,0,,26.7,,19.8,,12.8,,0,,,,2.8,,2.8,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-05-27,1975,05,27,,3.7,,,,0,,26.1,,21.7,,17.2,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-05-28,1975,05,28,,0,,,,0.2,,22.8,,17.8,,12.8,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-05-29,1975,05,29,,1.5,,,,0,,23.3,,19.5,,15.6,,0,,,,1.3,,1.3,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-05-30,1975,05,30,,1.2,,,,0,,22.8,,19.2,,15.6,,0,,,,12.2,,12.2,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-05-31,1975,05,31,,1.8,,,,0,,23.9,,19.8,,15.6,,0,,,,4.3,,4.3,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-01,1975,06,01,,0.9,,,,0,,23.3,,18.9,,14.4,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-02,1975,06,02,,0,,,,2.1,,20.6,,15.9,,11.1,,0,,,,0,T,0,T,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-03,1975,06,03,,0,,,,2.4,,17.2,,15.6,,13.9,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-04,1975,06,04,,0,,,,1,,21.1,,17,,12.8,,0,,,,6.9,,6.9,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-05,1975,06,05,,0,,,,3.3,,17.2,,14.7,,12.2,,0,,,,1.8,,1.8,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-06,1975,06,06,,0,,,,0.2,,22.2,,17.8,,13.3,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-07,1975,06,07,,0,,,,3,,17.8,,15,,12.2,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-08,1975,06,08,,0,,,,2.1,,20.6,,15.9,,11.1,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-09,1975,06,09,,0,,,,2.4,,17.8,,15.6,,13.3,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-10,1975,06,10,,0,,,,1,,22.2,,17,,11.7,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-11,1975,06,11,,0,,,,0.5,,20,,17.5,,15,,0,,,,17.5,,17.5,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-12,1975,06,12,,1.2,,,,0,,23.3,,19.2,,15,,0,,,,0.3,,0.3,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-13,1975,06,13,,0.7,,,,0,,21.7,,18.7,,15.6,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-14,1975,06,14,,1.8,,,,0,,23.9,,19.8,,15.6,,0,,,,0.5,,0.5,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-15,1975,06,15,,4.8,,,,0,,27.8,,22.8,,17.8,,0,,,,4.6,,4.6,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-16,1975,06,16,,2,,,,0,,23.9,,20,,16.1,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-17,1975,06,17,,2.9,,,,0,,25.6,,20.9,,16.1,,0,,,,3.8,,3.8,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-18,1975,06,18,,7.3,,,,0,,31.1,,25.3,,19.4,,0,,,,20.8,,20.8,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-19,1975,06,19,,3.7,,,,0,,25,,21.7,,18.3,,0,,,,2.5,,2.5,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-20,1975,06,20,,3.1,,,,0,,22.8,,21.1,,19.4,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-21,1975,06,21,,1.8,,,,0,,23.9,,19.8,,15.6,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-22,1975,06,22,,5.9,,,,0,,30,,23.9,,17.8,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-23,1975,06,23,,9.5,,,,0,,33.3,,27.5,,21.7,,0,,,,0,T,0,T,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-24,1975,06,24,,7.6,,,,0,,28.9,,25.6,,22.2,,0,,,,0,T,0,T,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-25,1975,06,25,,2.6,,,,0,,23.9,,20.6,,17.2,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-26,1975,06,26,,3.4,,,,0,,25.6,,21.4,,17.2,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-27,1975,06,27,,3.7,,,,0,,23.9,,21.7,,19.4,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-28,1975,06,28,,4.3,,,,0,,25.6,,22.3,,18.9,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-29,1975,06,29,,7,,,,0,,28.9,,25,,21.1,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-06-30,1975,06,30,,6.2,,,,0,,27.2,,24.2,,21.1,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-07-01,1975,07,01,,5.9,,,,0,,28.9,,23.9,,18.9,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-07-02,1975,07,02,,9.2,,,,0,,33.3,,27.2,,21.1,,0,,,,0.3,,0.3,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-07-03,1975,07,03,,6.5,,,,0,,26.7,,24.5,,22.2,,0,,,,0.3,,0.3,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-07-04,1975,07,04,,6.2,,,,0,,28.3,,24.2,,20,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-07-05,1975,07,05,,7.9,,,,0,,31.1,,25.9,,20.6,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-07-06,1975,07,06,,7.6,,,,0,,29.4,,25.6,,21.7,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-07-07,1975,07,07,,8.4,,,,0,,30.6,,26.4,,22.2,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-07-08,1975,07,08,,9,,,,0,,31.7,,27,,22.2,,0,,,,5.3,,5.3,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-07-09,1975,07,09,,4.2,,,,0,,27.2,,22.2,,17.2,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-07-10,1975,07,10,,1.8,,,,0,,21.7,,19.8,,17.8,,0,,,,23.9,,23.9,,0,,southern,Notre-Dame-de-la-Paix,7035666
TORONTO,5051,,ON,43.67,-79.4,112.5,6158350,71266,,1975-07-11,1975,07,11,,1.2,,,,0,,22.8,,19.2,,15.6,,0,,,,0,,0,,0,,southern,Notre-Dame-de-la-Paix,7035666
